"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.891212063015231	0.00968202247333987	Inf	1	-10.6014476937093	1.88626891883814e-13
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	0.84255806672708	0.00905833399879106	Inf	1	-15.9345962488656	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.850290263851215	0.00909842170312176	Inf	1	-15.1562495712792	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.07149211434593	0.0112346851124136	Inf	1	6.58575312130266	8.58319681995567e-09
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.98692364008892	0.0197383582521077	Inf	1	69.1140054835075	0
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.756589255737749	0.00820990439097237	Inf	1	-25.7054209365069	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.867988432126702	0.0101796559582892	Inf	1	-12.0718327359663	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.790271068196514	0.00853615454818709	Inf	1	-21.7912438865974	0
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	1.00917704954647	0.0109179328166343	Inf	1	0.844393402654996	0.99999898893624
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.27171308027249	0.0135014080235579	Inf	1	22.6402426566309	0
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.35820380642385	0.0238223257536046	Inf	1	84.9246882738176	0
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.897966900580186	0.00984453854322079	Inf	1	-9.8167178246135	2.03614902716254e-13
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.03018232974542	0.0124823658897785	Inf	1	2.45412623781225	0.619828930727246
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.937942557794652	0.0102347037414116	Inf	1	-5.87127530750295	8.14506659341241e-07
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.26014863382396	0.0133140682080588	Inf	1	21.8854040305005	0
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.33675925099924	0.0234654221668592	Inf	1	84.5226448941223	0
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.88980115132794	0.00971426248674825	Inf	1	-10.6946616350324	1.86628490439489e-13
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.02081426664269	0.0123218643928136	Inf	1	1.70667322424377	0.978539339834085
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.929413286019698	0.0100991538496629	Inf	1	-6.73667279247637	3.07507319607936e-09
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.85435208853758	0.0181393734785628	Inf	1	63.1294118106101	0
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.706108095064792	0.00756984130778181	Inf	1	-32.4599140432921	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.810074493788084	0.00962977946774021	Inf	1	-17.7184987601883	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.737542589082814	0.00786750016992917	Inf	1	-28.5390722522726	0
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.38078426391056	0.00389070154242114	Inf	1	-94.4959911589728	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.436850422740885	0.00498603046843973	Inf	1	-72.5595202932401	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.397736003665017	0.00404163491033167	Inf	1	-90.7304591186312	0
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.14723864440862	0.0139966492756149	Inf	1	11.2585705712058	3.5527136788005e-14
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.04451796295458	0.0114988380275951	Inf	1	3.95644338415144	0.0114699334561675
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.910462673172074	0.0110745889730752	Inf	1	-7.7116688282169	2.47502018879686e-12
