"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.353060459447486	0.00399577391485675	Inf	1	-91.9914109859755	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.343182786321879	0.00390171757862013	Inf	1	-94.0691530853978	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.469687216125579	0.00525234667089993	Inf	1	-67.5768675858444	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	0.979084012429733	0.010570856672188	Inf	1	-1.95780793769398	0.919220836375889
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.307363805673211	0.00351450652503773	Inf	1	-103.173577646015	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.386374062429222	0.0033835110928755	Inf	1	-108.591973277485	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.302310153972979	0.00343873654084431	Inf	1	-105.170656037336	0
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	0.972022714916688	0.0089365818504087	Inf	1	-3.08643949178681	0.187666914027314
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.33033083585912	0.0120060341416775	Inf	1	31.6268647176517	0
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.77313413674793	0.0240563631027625	Inf	1	117.579543543073	0
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.870569890930899	0.00806579680392295	Inf	1	-14.9603676065596	0
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.09435665221155	0.0128544158059371	Inf	1	7.67631014058554	3.22664117646809e-12
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.856256048740413	0.00785810496694713	Inf	1	-16.9097768574323	0
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.36862113965428	0.0124430291074742	Inf	1	34.5155880936964	0
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.85295198784075	0.0249510707407735	Inf	1	119.870780450091	0
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.895627105798155	0.00835556075172103	Inf	1	-11.8156028237214	0
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.12585501904176	0.0132799057201652	Inf	1	10.049918164931	2.3125945602942e-13
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.880901274836775	0.00814172870101535	Inf	1	-13.7202856814071	0
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.08454473278225	0.0177792979295414	Inf	1	86.1228230486937	0
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.654401046314686	0.00599785344501064	Inf	1	-46.2646980919501	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.822619924843595	0.00956662690591971	Inf	1	-16.7902011978626	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.643641435393361	0.00584224288155326	Inf	1	-48.5425036010992	0
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.313929960831905	0.00277109811980637	Inf	1	-131.252898643476	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.394628098839425	0.00445506117097052	Inf	1	-82.3624462962899	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.308768348921105	0.0026978570347464	Inf	1	-134.496910668451	0
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.25705777745352	0.0149002851253409	Inf	1	19.3004361458145	0
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.983558078059443	0.00915940064208802	Inf	1	-1.78024820824509	0.96680411407828
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.782428696357842	0.00923023992244252	Inf	1	-20.7980318488715	0
