"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.386409151031741	0.00411692472422035	Inf	1	-89.2463302295659	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.524059638166007	0.00549104892356498	Inf	1	-61.6678213455846	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.03711486780216	0.0105120878203199	Inf	1	3.5954092857924	0.0421617166252797
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.350251482241384	0.00375633092473286	Inf	1	-97.8215684376219	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.433693733410639	0.0034751707299783	Inf	1	-104.258180652985	0
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.341561760561366	0.00364458258224215	Inf	1	-100.674021504879	0
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	0.970940661411598	0.00819071210237593	Inf	1	-3.49578465633519	0.058379826806938
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.31681874081245	0.0108664420145678	Inf	1	33.3516021799499	0
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.60598640848677	0.0205920830715707	Inf	1	121.213726905173	0
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.880086315036331	0.0074899831583013	Inf	1	-15.0091234153044	0
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.08975390267919	0.0119977286268309	Inf	1	7.80701199191969	1.2267964422108e-12
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.858251417770179	0.0072370518467329	Inf	1	-18.1276526836695	0
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.35622988422176	0.0112810581968544	Inf	1	36.6326497245996	0
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.68398112475594	0.0213964261172268	Inf	1	123.8476806692	0
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.906426468695648	0.00777178488402881	Inf	1	-11.458397656551	0
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.12236920956102	0.0124072630767125	Inf	1	10.442942961372	1.96176408451265e-13
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.883938073540368	0.00751032852466649	Inf	1	-14.5199922691645	0
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.97900161025877	0.0153286937196932	Inf	1	88.1256839201505	0
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.668342792944558	0.00561154316838196	Inf	1	-47.992404789517	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.827565608617347	0.00901682638898204	Inf	1	-17.3709420446506	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.651761241824865	0.00542025081798229	Inf	1	-51.4743674994169	0
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.337717154690524	0.00272126273933992	Inf	1	-134.719697694991	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.418173287140042	0.00442762019437535	Inf	1	-82.3440770886966	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.329338409047399	0.00262683456874001	Inf	1	-139.249771038661	0
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.23823525495246	0.0137669612490053	Inf	1	19.2195649077712	0
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.975190050233595	0.00835730153347805	Inf	1	-2.93152108810008	0.270311426734383
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.787564436025553	0.00871619405974646	Inf	1	-21.578034066999	0
