"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"	"key"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.67736219837759	0.0134115331390941	Inf	1	64.6883066331475	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	1.04401410379789	0.00894365671865963	Inf	1	5.02801254640896	9.01902387584474e-05	"class"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.988950795215687	0.0085789607702443	Inf	1	-1.28080038380943	0.999380028585508	"class"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.2244923904767	0.0102706091193364	Inf	1	24.1457942728621	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.73527316006047	0.0213458045230802	Inf	1	128.939505782703	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.882125687570914	0.0077814266837105	Inf	1	-14.2180672480589	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.860605479612318	0.00759388235707298	Inf	1	-17.0128146021558	0	"class"
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.86475709548732	0.00766242725978281	Inf	1	-16.3988422405573	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.622414231587964	0.00496339000034549	Inf	1	-59.45882950594	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.58958690983512	0.00477134951796296	Inf	1	-65.2851572238541	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.730010722586379	0.00567578597341026	Inf	1	-40.4757150211862	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.63069917916722	0.0116025848956734	Inf	1	68.728336434747	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.525900540994747	0.00434189169502323	Inf	1	-77.8385124141012	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.513070749087304	0.00423794727710028	Inf	1	-80.7922790805866	0	"class"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.515545835195133	0.00427793509473864	Inf	1	-79.8432170686091	0	"class"
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	0.947258079769334	0.00819615957596919	Inf	1	-6.26219469990308	7.18473500693761e-08	"class"
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.17286958674435	0.00981073605684902	Inf	1	19.062588556049	0	"class"
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.61995805431188	0.0203867338295832	Inf	1	123.7782563552	0	"class"
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.844936562027219	0.00743418504511345	Inf	1	-19.1502513339063	0	"class"
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.824323614481481	0.00725497037061167	Inf	1	-21.9508549185085	0	"class"
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.82830020431863	0.00732079060065721	Inf	1	-21.3139386365162	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.2381732199423	0.0104950508171048	Inf	1	25.2042339170074	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.76583341991642	0.0218554714558531	Inf	1	128.74572524396	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.891981372418559	0.00794138871439646	Inf	1	-12.8393686185408	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.870220726628388	0.00774982886876697	Inf	1	-15.6091166461876	0	"class"
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.874418727069954	0.00781923241465529	Inf	1	-15.0070267711561	0	"class"
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.23380168087089	0.0169158002131982	Inf	1	106.132573489004	0	"class"
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.720401118399354	0.0062152472780254	Inf	1	-38.0119175577719	0	"class"
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.702826319138888	0.00606574911295073	Inf	1	-40.8603316945421	0	"class"
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.706216798252756	0.00612142618136598	Inf	1	-40.1288044042926	0	"class"
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.322500034165295	0.00260327744289189	Inf	1	-140.191673204143	0	"class"
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.314632370974347	0.00254106932678014	Inf	1	-143.178017050976	0	"class"
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.316150177654726	0.00256521410284127	Inf	1	-141.921456593938	0	"class"
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.975604147728817	0.00882411612738046	Inf	1	-2.73067843466887	0.405155107775532	"class"
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.98031052453373	0.00890244009686284	Inf	1	-2.18977636132563	0.807148095303055	"class"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.00482406395654	0.00912690200573203	Inf	1	0.529827216773776	0.999999999700979	"class"
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC seurat"	1.04747057577061	0.0157784459423932	Inf	1	3.07887648836348	0.191236885192036	"family"
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	4.79578621488495	0.0612084584338202	Inf	1	122.834896564462	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 seurat"	1.00170463995604	0.0153573698533964	Inf	1	0.111092722657934	1	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 seurat"	1.04055800607721	0.0158370961091441	Inf	1	2.61219497176316	0.495416079714529	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 seurat"	0.938402679538699	0.0145892153360773	Inf	1	-4.08932254539803	0.00678866217592533	"family"
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.20091318789374	0.0172488371633288	Inf	1	12.7467083826169	0	"family"
"Dissection Angular gyrus AnG seurat / whole cortex seurat"	1.13002048774698	0.0167941874942476	Inf	1	8.224804976267	2.65787392095262e-13	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.930720947393423	0.0143581389310269	Inf	1	-4.65393443707185	0.000570759799930598	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.997490184690748	0.0151867552227096	Inf	1	-0.165055869260924	1	"family"
"Dissection Angular gyrus AnG seurat / Dissection Angular gyrus AnG scvi"	0.831999698841366	0.0122186623749264	Inf	1	-12.5237969937314	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC scvi"	0.814677592059487	0.0121236681948878	Inf	1	-13.7729462302471	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.25445978364612	0.0298769982167806	Inf	1	61.3406255595408	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 scvi"	0.903154046043243	0.0132170827363926	Inf	1	-6.96047770719816	6.43933240063177e-10	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 scvi"	0.803425279787119	0.011960874125999	Inf	1	-14.7018157797118	0	"family"
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 scvi"	0.974544296979217	0.0139485349183331	Inf	1	-1.80154561317172	0.962630543618908	"family"
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.68116444300879	0.0224747443760007	Inf	1	38.8588413108387	0	"family"
"Dissection Angular gyrus AnG seurat / whole cortex scvi"	0.601002658159049	0.0094139683668153	Inf	1	-32.5053208544373	0	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.638321301073959	0.00984211022332648	Inf	1	-29.1147988503286	0	"family"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.682569623650884	0.0104062416052345	Inf	1	-25.049103375068	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	4.5784448039094	0.0568749232765814	Inf	1	122.469790511964	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 seurat"	0.956308141848375	0.0144061762681411	Inf	1	-2.9656138521615	0.250415947573231	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.993400702746881	0.0148518320141666	Inf	1	-0.4428728944246	0.999999999988549	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 seurat"	0.895874978491235	0.0136943758872186	Inf	1	-7.19312835572251	1.20380705403988e-10	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.14648870877374	0.0161340695106146	Inf	1	9.71419910464057	2.33701946683595e-13	"family"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	1.07880881228157	0.015733167484091	Inf	1	5.20147763615799	3.63931452177502e-05	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.888541376647933	0.0134722406602014	Inf	1	-7.79399266968344	1.34625643966046e-12	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.952284682514261	0.0142424216463577	Inf	1	-3.26899400627559	0.115462713783778	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi"	0.794294100556737	0.0114198794525882	Inf	1	-16.0183047231876	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.777757018577956	0.0113380367878863	Inf	1	-17.2412846284834	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.15228936811666	0.0277716087185152	Inf	1	59.4059530927262	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.862223786457011	0.0123498484952252	Inf	1	-10.3496349778868	1.86961557346876e-13	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.767014652603533	0.0111856477018674	Inf	1	-18.188500289258	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	0.930378685112234	0.0130197884112268	Inf	1	-5.15672462999633	4.61364292487776e-05	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.60497533954305	0.020901315360441	Inf	1	36.3291634284268	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.573765671381173	0.00882347754532802	Inf	1	-36.1248106442026	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.609393061570587	0.00921878993584482	Inf	1	-32.7404558903464	0	"family"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.651636083570868	0.0097422526048742	Inf	1	-28.6458956394969	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.208871829366997	0.00266493021036593	Inf	1	-122.742608303419	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.216973392777094	0.00273677627812547	Inf	1	-121.139285664652	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.195672333480197	0.00255200495281443	Inf	1	-125.079293018119	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.250410075446315	0.00288514935022294	Inf	1	-120.178064246734	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.235627785959198	0.00286412317051122	Inf	1	-118.919610417641	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.194070566470351	0.00250152365356483	Inf	1	-127.19655209313	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.207993046394517	0.00262742361368342	Inf	1	-124.304741179846	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi"	0.173485568697588	0.00204589622019845	Inf	1	-148.535335059819	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.169873625628041	0.00204393443953583	Inf	1	-147.331076163127	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.470091801975833	0.00456513437296327	Inf	1	-77.7278579873648	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi"	0.188322415882525	0.00220764850426351	Inf	1	-142.42442517207	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.167527334161286	0.00201877728782151	Inf	1	-148.260931613787	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi"	0.20320845286107	0.00229157790412614	Inf	1	-141.307583660138	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.350550330577888	0.00347067847050181	Inf	1	-105.87691510475	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi"	0.125318901058117	0.00163626540924478	Inf	1	-159.065894715628	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.133100449534795	0.0016967287243731	Inf	1	-158.196872750917	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.142326949756925	0.0017831144450812	Inf	1	-155.617977744392	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	1.03878724782873	0.015811487056546	Inf	1	2.50007679459039	0.583784637307265	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	0.936805763004031	0.0145665416525834	Inf	1	-4.19825377089971	0.00434110755206774	"family"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.1988695469619	0.0172204401736021	Inf	1	12.6274264537003	0	"family"
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.12809748769515	0.0167668937844382	Inf	1	8.1095816758472	3.43725048423948e-13	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.92913710316273	0.0143353578289364	Inf	1	-4.7637889842491	0.00033742996896291	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.995792716638031	0.0151626907516772	Inf	1	-0.276891507949072	1	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	0.830583852419688	0.0121833868766858	Inf	1	-12.6547964627072	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.813291223344276	0.0120882767446435	Inf	1	-13.9043527935607	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.25062328127486	0.0297788877100976	Inf	1	61.309267474162	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	0.901617113486542	0.0131777674596755	Inf	1	-7.08589515352295	2.6244739714798e-10	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.802058059571707	0.0119261882999487	Inf	1	-14.834025320017	0	"family"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	0.972885876840885	0.0139064512865462	Inf	1	-1.923076326968	0.930971140116077	"family"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.67830353973659	0.0224013092676477	Inf	1	38.7922797754959	0	"family"
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.599979908434309	0.00938806810312338	Inf	1	-32.648378647822	0	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.637235044755279	0.00981480415960683	Inf	1	-29.2566974474366	0	"family"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.681408068231408	0.0103769621858334	Inf	1	-25.1888747686351	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	0.90182639896874	0.0139245422698241	Inf	1	-6.69240264576562	4.16518586288106e-09	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.15410499066847	0.0164401236091334	Inf	1	10.0614975653004	2.22710738739806e-13	"family"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.08597548733207	0.0160139579256221	Inf	1	5.59323262003296	4.17075157921332e-06	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.894444079001557	0.013701111153133	Inf	1	-7.28246233783	6.23788798392866e-11	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.958610840400124	0.0144880214271254	Inf	1	-2.79683190053191	0.357710170450863	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.799570705316003	0.0116261584847875	Inf	1	-15.383260638045	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.782923765231248	0.0115387788969888	Inf	1	-16.6046222485119	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.16658732187857	0.0283491287129359	Inf	1	59.0883791483781	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.867951657445833	0.0125750264308732	Inf	1	-9.77482410638887	2.16493489801906e-13	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.772110036244829	0.0113843455315718	Inf	1	-17.5407037913746	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	0.936559318449863	0.01326390277152	Inf	1	-4.62792617550179	0.000645089907949759	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.61563741107198	0.0213334247920673	Inf	1	36.3312048035054	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex scvi"	0.577577275508903	0.0089695681566763	Inf	1	-35.3461493112626	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.613441343342658	0.00937447821326699	Inf	1	-31.9773282795222	0	"family"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.655964991537665	0.0099096234328424	Inf	1	-27.9108722438082	0	"family"
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.27974185717808	0.0186821068080657	Inf	1	16.8963308607742	0	"family"
"Dissection Primary visual cortexV1 seurat / whole cortex seurat"	1.20419571723994	0.0181691625637737	Inf	1	12.3150354778577	0	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.991814034302361	0.0155146362019858	Inf	1	-0.525463103009132	0.999999999742442	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.06296604479124	0.016417201077503	Inf	1	3.95366184222016	0.0115936366192583	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Angular gyrus AnG scvi"	0.886612663180333	0.0132374411834847	Inf	1	-8.06056383801678	3.98903132747819e-13	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.868153522813859	0.0131275924194314	Inf	1	-9.35018141609422	1.94066984704477e-13	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.40244388981751	0.032505721150547	Inf	1	64.7796627158723	0	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Primary auditory cortexA1 scvi"	0.962437624844823	0.0143202153835426	Inf	1	-2.57313912063906	0.526088636374139	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.856162601946179	0.0129516513086548	Inf	1	-10.2656980505305	2.22377671832419e-13	"family"
"Dissection Primary visual cortexV1 seurat / Dissection Primary visual cortexV1 scvi"	1.03851397510745	0.0151255771689445	Inf	1	2.59469741661676	0.509125137350865	"family"
"Dissection Primary visual cortexV1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.7915170956622	0.0244415323482042	Inf	1	42.7373766843319	0	"family"
"Dissection Primary visual cortexV1 seurat / whole cortex scvi"	0.640452836786965	0.0101767492836573	Inf	1	-28.0416502354892	0	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.680221098034104	0.0106449692285456	Inf	1	-24.6233330098334	0	"family"
"Dissection Primary visual cortexV1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.727373907314952	0.0112590572619835	Inf	1	-20.5642215182954	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex seurat"	0.940967672883089	0.013037350440908	Inf	1	-4.39158125819641	0.00189245554478024	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.775011013931656	0.0112119201497965	Inf	1	-17.6181496281703	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.830609734946978	0.0118328564135018	Inf	1	-13.0278943066099	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Angular gyrus AnG scvi"	0.692805864094637	0.00945441438820744	Inf	1	-26.8936311252989	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.678381751713741	0.00940263107389845	Inf	1	-27.9967073531484	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.87728788922718	0.0226372765185199	Inf	1	52.231049390563	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary auditory cortexA1 scvi"	0.752056064624679	0.0102153276073054	Inf	1	-20.977708712663	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.669011955140766	0.00927330412276269	Inf	1	-28.9984661592303	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / Dissection Primary visual cortexV1 scvi"	0.81150270211326	0.0107406769540449	Inf	1	-15.780810826037	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.39990505554974	0.017059473930479	Inf	1	27.6054376463527	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / whole cortex scvi"	0.500454707482343	0.00735978900060543	Inf	1	-47.0711667525048	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.531529928648298	0.00767689172836641	Inf	1	-43.7579009861688	0	"family"
"(Human Multiple Cortical Areas SMART-seq seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.568375491693977	0.0081010225468726	Inf	1	-39.6390462815689	0	"family"
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.823631923036262	0.0123232946298787	Inf	1	-12.9681695270111	0	"family"
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.882718672366311	0.0130221563512275	Inf	1	-8.45620597934736	2.00950367457153e-13	"family"
"whole cortex seurat / Dissection Angular gyrus AnG scvi"	0.736269570209469	0.0104224788311568	Inf	1	-21.6278231003786	0	"family"
"whole cortex seurat / Dissection Anterior cingulate cortex ACC scvi"	0.720940550099032	0.010353428555311	Inf	1	-22.7838283068439	0	"family"
"whole cortex seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.99506098171815	0.0252311822236629	Inf	1	54.6125016072629	0	"family"
"whole cortex seurat / Dissection Primary auditory cortexA1 scvi"	0.799236877416211	0.0112708094341721	Inf	1	-15.8912556111852	0	"family"
"whole cortex seurat / Dissection Primary somatosensory cortex S1 scvi"	0.710982932166987	0.0102146190095565	Inf	1	-23.7425548248385	0	"family"
"whole cortex seurat / Dissection Primary visual cortexV1 scvi"	0.862412945204426	0.0118713463156558	Inf	1	-10.7532273124003	1.84408044390239e-13	"family"
