"effect"	"component"	"group"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"FDR"	"formula"	"key"	"LogLik"	"AIC"	"BIC"
"fixed"	"cond"	NA	"referenceDissection Primary somatosensory cortex S1"	-0.114353025643562	0.00876787421770825	-13.042274878055	7.03269096641748e-39	2.03166627918727e-38	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceDissection Primary visual cortexV1"	-0.0827838039824656	0.00877256403021593	-9.43667138790071	3.84809555159396e-21	6.67003228942953e-21	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceHuman Multiple Cortical Areas SMART-seq"	-0.552884643731695	0.00826129758787877	-66.924673497164	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referencewhole cortex"	-0.022431473930826	0.00880343222119519	-2.54803732989729	0.010833087821663	0.0122460992766626	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceWhole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD"	0.0480439318227477	0.00896798465633905	5.35727185804089	8.44879477762063e-08	1.15615086430598e-07	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceWhole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD"	0.00688537064445049	0.00888210220096642	0.77519606154738	0.43822381508436	0.43822381508436	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"methodscvi"	0.204115595423885	0.00900739735481208	22.6608849797038	1.08968846672974e-113	4.04741430499617e-113	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"cutoff"	-0.639820023643619	0.00882704755283517	-72.484034986094	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"subsample_ref100"	0.0288396922106663	0.00413179015759061	6.97995084713685	2.95283354521539e-12	4.51609836327059e-12	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"subsample_ref50"	-0.109432306142234	0.00363992767714244	-30.0644177161633	1.41482394961654e-198	6.13090378167167e-198	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"disease_statedisease"	0.121913952285307	0.00343276482685728	35.5147988383814	2.90515081088969e-276	1.51067842166264e-275	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"sexmale"	0.0192066497223612	0.00282605952433184	6.79626510234323	1.07366133784044e-11	1.55084415465841e-11	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"methodscvi:cutoff"	-1.81134570131104	0.0117662087978257	-153.94471850999	0	0	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceDissection Anterior cingulate cortex ACC:methodscvi"	0.0260822418199758	0.0122528296746866	2.12867088766113	0.0332814990716785	0.0360549573276517	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceDissection Dorsolateral prefrontal cortex DFC:methodscvi"	0.168711678167117	0.0113492429622898	14.8654565531548	5.52370421624534e-50	1.79520387027973e-49	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceDissection Primary auditory cortexA1:methodscvi"	0.0128498332720319	0.0122105583628607	1.05235427325876	0.292637039747786	0.304342521337698	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceDissection Primary somatosensory cortex S1:methodscvi"	0.0545415654528691	0.0122098825134033	4.46700165976179	7.93235146567939e-06	9.82100657655544e-06	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceDissection Primary visual cortexV1:methodscvi"	-0.032492377408558	0.0121259702794077	-2.67956927650865	0.00737169476572643	0.00871200290494942	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceHuman Multiple Cortical Areas SMART-seq:methodscvi"	-0.125939340583286	0.0114186249559747	-11.0292912735862	2.76031698153487e-28	6.52438559271878e-28	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referencewhole cortex:methodscvi"	0.158854686935629	0.0123615743916617	12.8506840554858	8.52530134338706e-38	2.21657834928064e-37	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceWhole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD:methodscvi"	0.126205792401179	0.0124972049860825	10.0987214774605	5.59670681354419e-24	1.11934136270884e-23	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"fixed"	"cond"	NA	"referenceWhole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD:methodscvi"	0.0928787772270181	0.0124082973328285	7.48521531485947	7.14299328477872e-14	1.16073640877654e-13	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
"ran_pars"	"cond"	"study"	"sd__(Intercept)"	0.558006991028804	NA	NA	NA	NA	"macro_f1 ~ reference + method + cutoff + subsample_ref + disease_state + sex + method:cutoff + reference:method + (1 | study )"	"subclass"	252371.244694045	-504682.489388089	-504363.935973231
