"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.92942677143479	0.00873872110410128	Inf	1	-7.78399903132545	1.44917411404322e-12
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	0.890993017849168	0.00830522448290508	Inf	1	-12.3822354489958	0
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.903165031901721	0.00838551806723791	Inf	1	-10.9697864963263	1.73194791841524e-13
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.07114607153357	0.00972599257209465	Inf	1	7.56930257375044	7.24975635080227e-12
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.7736749581016	0.0152462020011102	Inf	1	66.6664979132916	0
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.808055659596526	0.00763391560124264	Inf	1	-22.5593700354201	0
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.919841129598896	0.00931358883221305	Inf	1	-8.25210253768923	2.52908805009611e-13
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.831688592072333	0.00777599210914662	Inf	1	-19.7116810061993	0
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	1.01366117781926	0.00952427881201154	Inf	1	1.44410615580181	0.996948885744951
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.20219356389491	0.0110616052707685	Inf	1	20.0134939076901	0
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.99067211815329	0.0174034148408185	Inf	1	78.7502155782274	0
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.906915815734617	0.00866381936432804	Inf	1	-10.2276830748979	1.66866520601161e-13
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.03237748351762	0.0107907052166765	Inf	1	3.0485558190374	0.206028222477111
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.933440077992986	0.00882709619607871	Inf	1	-7.28370453317672	6.180600475858e-11
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.18599152280968	0.0108681969731979	Inf	1	18.6144426466438	0
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.96384370015623	0.0170856602074321	Inf	1	77.5741302835898	0
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.894693252123667	0.00851699403198098	Inf	1	-11.689149216522	0
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.01846406482552	0.0106115199281179	Inf	1	1.75596768822498	0.971118627524558
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.92086004516928	0.00867658670866009	Inf	1	-8.75025487330246	1.5931700403371e-13
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.65586655754822	0.0140155837779579	Inf	1	59.5832496014659	0
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.754384188180444	0.00703791311165143	Inf	1	-30.2114882568442	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.858744809923027	0.0087919767594943	Inf	1	-14.8740892970797	0
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.776447409158299	0.00716616553941313	Inf	1	-27.4151728469114	0
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.455582718753275	0.00404633134003851	Inf	1	-88.5169974822273	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.518607496484825	0.00508997726322139	Inf	1	-66.9004570942802	0
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.468906993512784	0.00411560634908156	Inf	1	-86.2879183500903	0
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.13833882440497	0.0120255630401202	Inf	1	12.2650883789526	0
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.02924666413154	0.00985866348567347	Inf	1	3.00955990001689	0.226182518288589
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.904165475221789	0.00947499107736033	Inf	1	-9.61354369989131	1.51656465163796e-13
