label	key	method	reference	cutoff	subsample_ref	mean_f1	std_f1	n_studies	systematic_failure
Neuron	global	scvi_knn	whole cortex	0.0	100	0.8705011823918255	0.1869749240136283	6	False
Neuron	global	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.8609660748479865	0.17766553268071028	6	False
Neuron	global	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.827471027532264	0.24835911423298657	6	False
Neuron	global	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.7579129003104478	0.2871531497726343	6	False
Neuron	global	scvi_rf	whole cortex	0.0	100	0.8837649027452873	0.16994013862986646	6	False
Neuron	global	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.8425038476983849	0.2270247337164162	6	False
Neuron	global	seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8906077331664579	0.17877969452157835	6	False
Neuron	global	seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.7693350788310084	0.34997784861123105	6	False
Neuron	global	seurat	whole cortex	0.0	100	0.8716165461751455	0.16603160959377541	6	False
Non-neuron	global	scvi_knn	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9546853770214547	0.03250623092114549	7	False
Non-neuron	global	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9750660258603595	0.019887962559942806	7	False
Non-neuron	global	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.9533262504082877	0.03557369703011925	7	False
Non-neuron	global	scvi_knn	whole cortex	0.0	100	0.9787303794576	0.01805198257486666	7	False
Non-neuron	global	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9308622773105055	0.03960594720671635	7	False
Non-neuron	global	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9696443573237931	0.025408506404705447	7	False
Non-neuron	global	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.924177267870174	0.03854618565678506	7	False
Non-neuron	global	scvi_rf	whole cortex	0.0	100	0.9716568931434993	0.019189626913410803	7	False
Non-neuron	global	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9698769497167744	0.030611016540745144	7	False
Non-neuron	global	seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9897564603869257	0.012151754743435916	7	False
Non-neuron	global	seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.9379429117188386	0.08932347107183634	7	False
Non-neuron	global	seurat	whole cortex	0.0	100	0.9578540300736165	0.035282692996994394	7	False
OPC	class	scvi_knn	whole cortex	0.0	100	0.2770114412600383	0.2885671978593911	6	True
OPC	class	scvi_rf	whole cortex	0.0	100	0.156162229173241	0.21579093722984485	6	True
OPC	class	seurat	whole cortex	0.0	100	0.0	0.0	6	True
OPC	family	scvi_knn	whole cortex	0.0	100	0.2770114412600383	0.2885671978593911	6	True
OPC	family	scvi_rf	whole cortex	0.0	100	0.156162229173241	0.21579093722984485	6	True
OPC	family	seurat	whole cortex	0.0	100	0.0	0.0	6	True
OPC	subclass	scvi_knn	whole cortex	0.0	100	0.2770114412600383	0.2885671978593911	6	True
OPC	subclass	scvi_rf	whole cortex	0.0	100	0.156162229173241	0.21579093722984485	6	True
OPC	subclass	seurat	whole cortex	0.0	100	0.0	0.0	6	True
Oligodendrocyte	class	scvi_knn	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9496620345605075	0.06162115379733208	6	False
Oligodendrocyte	class	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8509069937048773	0.07323943380604492	6	False
Oligodendrocyte	class	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8344858912500855	0.08098506180441925	6	False
Oligodendrocyte	class	scvi_knn	whole cortex	0.0	100	0.8746309943959205	0.06436288530572734	6	False
Oligodendrocyte	class	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9601081072657792	0.03825035251746318	6	False
Oligodendrocyte	class	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8134941863693949	0.09661215460932057	6	False
Oligodendrocyte	class	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.5931466578397474	0.16404646310303786	6	False
Oligodendrocyte	class	scvi_rf	whole cortex	0.0	100	0.8865445411450382	0.059538918979022484	6	False
Oligodendrocyte	class	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9740733919731775	0.02948514220545841	6	False
Oligodendrocyte	class	seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8347073965728767	0.08765288640009	6	False
Oligodendrocyte	class	seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8224384163422233	0.07859846059130865	6	False
Oligodendrocyte	class	seurat	whole cortex	0.0	100	0.8493677879066476	0.06880618771922029	6	False
Oligodendrocyte	family	scvi_knn	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9496620345605075	0.06162115379733208	6	False
Oligodendrocyte	family	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8509069937048773	0.07323943380604492	6	False
Oligodendrocyte	family	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8344858912500855	0.08098506180441925	6	False
Oligodendrocyte	family	scvi_knn	whole cortex	0.0	100	0.8746309943959205	0.06436288530572734	6	False
Oligodendrocyte	family	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9601081072657792	0.03825035251746318	6	False
Oligodendrocyte	family	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8134941863693949	0.09661215460932057	6	False
Oligodendrocyte	family	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.5931466578397474	0.16404646310303786	6	False
Oligodendrocyte	family	scvi_rf	whole cortex	0.0	100	0.8865445411450382	0.059538918979022484	6	False
Oligodendrocyte	family	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9740733919731775	0.02948514220545841	6	False
Oligodendrocyte	family	seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8347073965728767	0.08765288640009	6	False
Oligodendrocyte	family	seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8224384163422233	0.07859846059130865	6	False
Oligodendrocyte	family	seurat	whole cortex	0.0	100	0.8493677879066476	0.06880618771922029	6	False
Oligodendrocyte	subclass	scvi_knn	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9496620345605075	0.06162115379733208	6	False
Oligodendrocyte	subclass	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8509069937048773	0.07323943380604492	6	False
Oligodendrocyte	subclass	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8344858912500855	0.08098506180441925	6	False
Oligodendrocyte	subclass	scvi_knn	whole cortex	0.0	100	0.8746309943959205	0.06436288530572734	6	False
Oligodendrocyte	subclass	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9601081072657792	0.03825035251746318	6	False
Oligodendrocyte	subclass	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8134941863693949	0.09661215460932057	6	False
Oligodendrocyte	subclass	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.5931466578397474	0.16404646310303786	6	False
Oligodendrocyte	subclass	scvi_rf	whole cortex	0.0	100	0.8865445411450382	0.059538918979022484	6	False
Oligodendrocyte	subclass	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9740733919731775	0.02948514220545841	6	False
Oligodendrocyte	subclass	seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.8347073965728767	0.08765288640009	6	False
Oligodendrocyte	subclass	seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8224384163422233	0.07859846059130865	6	False
Oligodendrocyte	subclass	seurat	whole cortex	0.0	100	0.8493677879066476	0.06880618771922029	6	False
Pericyte	subclass	scvi_knn	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.6000000000000001	0.0	1	False
Pericyte	subclass	scvi_knn	whole cortex	0.0	100	0.8333333333333334	0.0	1	False
Pericyte	subclass	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.6000000000000001	0.0	1	False
Pericyte	subclass	scvi_rf	whole cortex	0.0	100	0.5	0.0	1	False
Pericyte	subclass	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.6000000000000001	0.0	1	False
Pericyte	subclass	seurat	whole cortex	0.0	100	0.6000000000000001	0.0	1	False
Vascular	class	scvi_knn	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9709974555364417	0.022579522041750906	6	False
Vascular	class	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9569768715903239	0.03613524038747313	6	False
Vascular	class	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.885267371621786	0.11416854383166665	6	False
Vascular	class	scvi_knn	whole cortex	0.0	100	0.9589516724981423	0.0338763103203882	6	False
Vascular	class	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9671979731447765	0.022707631044836987	6	False
Vascular	class	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9547523376499969	0.03625630854618033	6	False
Vascular	class	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.9601407938611156	0.022725251589057416	6	False
Vascular	class	scvi_rf	whole cortex	0.0	100	0.9017033586561675	0.11938380175141534	6	False
Vascular	class	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9692322027861916	0.03349839101878228	6	False
Vascular	class	seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9755017762173508	0.020819188081206964	6	False
Vascular	class	seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8307893916085778	0.1877888845124026	6	False
Vascular	class	seurat	whole cortex	0.0	100	0.9718311954248978	0.018398104648668805	6	False
Vascular	family	scvi_knn	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9709974555364417	0.022579522041750906	6	False
Vascular	family	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9569768715903239	0.03613524038747313	6	False
Vascular	family	scvi_knn	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.885267371621786	0.11416854383166665	6	False
Vascular	family	scvi_knn	whole cortex	0.0	100	0.9589516724981423	0.0338763103203882	6	False
Vascular	family	scvi_rf	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9671979731447765	0.022707631044836987	6	False
Vascular	family	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9547523376499969	0.03625630854618033	6	False
Vascular	family	scvi_rf	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.9601407938611156	0.022725251589057416	6	False
Vascular	family	scvi_rf	whole cortex	0.0	100	0.9017033586561675	0.11938380175141534	6	False
Vascular	family	seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.9692322027861916	0.03349839101878228	6	False
Vascular	family	seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.9755017762173508	0.020819188081206964	6	False
Vascular	family	seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.8307893916085778	0.1877888845124026	6	False
Vascular	family	seurat	whole cortex	0.0	100	0.9718311954248978	0.018398104648668805	6	False
