study	key	metric	mean	std
GSE247339.2	class	macro_f1	0.4484128319895799	0.05918543662763537
GSE247339.2	class	macro_precision	0.6730057475177398	0.08668664437476949
GSE247339.2	class	macro_recall	0.5670347686899211	0.06869644561886817
GSE247339.2	class	micro_f1	0.6160499748165433	0.092147886920408
GSE247339.2	class	micro_precision	0.6160499748165433	0.092147886920408
GSE247339.2	class	micro_recall	0.6160499748165433	0.092147886920408
GSE247339.2	class	overall_accuracy	0.6160499748165433	0.092147886920408
GSE247339.2	class	weighted_f1	0.5811947872975075	0.09574460499394004
GSE247339.2	class	weighted_precision	0.8366310228427685	0.05935524295901594
GSE247339.2	class	weighted_recall	0.6160499748165433	0.092147886920408
GSE247339.2	family	macro_f1	0.6083006528064125	0.058305690436829635
GSE247339.2	family	macro_precision	0.8050897307264409	0.059397124017504764
GSE247339.2	family	macro_recall	0.6747910992579588	0.059136649331853045
GSE247339.2	family	micro_f1	0.768101764542118	0.0811100521197096
GSE247339.2	family	micro_precision	0.768101764542118	0.0811100521197096
GSE247339.2	family	micro_recall	0.768101764542118	0.0811100521197096
GSE247339.2	family	overall_accuracy	0.768101764542118	0.0811100521197096
GSE247339.2	family	weighted_f1	0.7439147733572502	0.08199646239982988
GSE247339.2	family	weighted_precision	0.8810431492959129	0.0380421908718724
GSE247339.2	family	weighted_recall	0.768101764542118	0.0811100521197096
GSE247339.2	global	macro_f1	0.48806143323387613	0.14038576035861264
GSE247339.2	global	macro_precision	0.6442815699812268	0.08417656135185556
GSE247339.2	global	macro_recall	0.6648282565814922	0.10633734582691229
GSE247339.2	global	micro_f1	0.8719389402121361	0.0635175539205563
GSE247339.2	global	micro_precision	0.8719389402121361	0.0635175539205563
GSE247339.2	global	micro_recall	0.8719389402121361	0.0635175539205563
GSE247339.2	global	overall_accuracy	0.8719389402121361	0.0635175539205563
GSE247339.2	global	weighted_f1	0.8866682501765547	0.05357538013525394
GSE247339.2	global	weighted_precision	0.9656184845224681	0.016112080780172913
GSE247339.2	global	weighted_recall	0.8719389402121361	0.0635175539205563
GSE247339.2	subclass	macro_f1	0.5069752414968891	0.05410152952735185
GSE247339.2	subclass	macro_precision	0.7262838559587802	0.07465892175425676
GSE247339.2	subclass	macro_recall	0.6106348448598392	0.06250718037921305
GSE247339.2	subclass	micro_f1	0.6160499748165433	0.092147886920408
GSE247339.2	subclass	micro_precision	0.6160499748165433	0.092147886920408
GSE247339.2	subclass	micro_recall	0.6160499748165433	0.092147886920408
GSE247339.2	subclass	overall_accuracy	0.6160499748165433	0.092147886920408
GSE247339.2	subclass	weighted_f1	0.5808302711450181	0.09563142180879283
GSE247339.2	subclass	weighted_precision	0.836893616649302	0.05901876468875612
GSE247339.2	subclass	weighted_recall	0.6160499748165433	0.092147886920408
