key	method_display	reference	subsample_ref	mean_f1	n_celltypes	total_duration_hrs	total_memory_gb	pareto
global	scVI kNN	Dissection Primary visual cortexV1	500	0.9680053664935243	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Single-nucleus transcriptome data from the dlPFC	500	0.96793651441953	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	whole cortex	500	0.9679152842680986	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI kNN	Dissection Primary auditory cortexA1	500	0.9678669685031351	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Single-nucleus transcriptome data from the dlPFC	100	0.967679372899501	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Dissection Primary somatosensory cortex S1	500	0.9675880551439296	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Dissection Anterior cingulate cortex ACC	100	0.9674210652507524	3	0.07071858511198385	0.02061348335749331	FALSE
global	Seurat	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9673609346591309	3	0.13221802322962	0.03134765625	FALSE
global	scVI RF	whole cortex	100	0.9670400348979123	3	0.07071858511198385	0.02061348335749331	FALSE
global	Seurat	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9665742600018763	3	0.13221802322962	0.03134765625	FALSE
global	Seurat	Human Multiple Cortical Areas SMART-seq	100	0.9653955625064402	3	0.09700348264085998	0.03926669034090909	FALSE
global	scVI RF	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.9648121738434854	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Dissection Anterior cingulate cortex ACC	500	0.9645351961416434	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Dissection Primary somatosensory cortex S1	100	0.9643036831530079	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Dissection Angular gyrus AnG	500	0.9637349289731102	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9637229638527528	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI RF	Dissection Angular gyrus AnG	500	0.9634771344025563	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI kNN	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.963013754119196	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Dissection Primary auditory cortexA1	100	0.9626935026967888	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI RF	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	500	0.9582968158323404	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Dissection Primary visual cortexV1	500	0.9582489683193964	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI kNN	Single-nucleus transcriptome data from the dlPFC	500	0.9579830066757655	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI kNN	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	500	0.956032727939639	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.9559769197239399	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Dissection Angular gyrus AnG	100	0.9558280911368	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI RF	Dissection Primary visual cortexV1	100	0.9555470818052751	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	whole cortex	500	0.9552693840409919	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Dissection Primary somatosensory cortex S1	500	0.9536606846444705	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI RF	Dissection Primary auditory cortexA1	500	0.9534600238164499	3	0.06424842734886779	0.02061348335749331	TRUE
global	Seurat	Dissection Dorsolateral prefrontal cortex DFC	100	0.9533225060747688	3	0.09700348264085998	0.03926669034090909	FALSE
global	scVI kNN	Dissection Primary auditory cortexA1	100	0.9528504213785449	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Single-nucleus transcriptome data from the dlPFC	100	0.9508924606662829	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI RF	Dissection Angular gyrus AnG	100	0.9500962551029973	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Whole Taxonomy - MTG Seattle Alzheimers Disease Atlas SEA-AD	100	0.948365638039602	3	0.07071858511198385	0.02061348335749331	FALSE
global	Seurat	whole cortex	100	0.9453437683617478	3	0.09700348264085998	0.03926669034090909	FALSE
global	scVI kNN	Dissection Anterior cingulate cortex ACC	500	0.9445857595612736	3	0.06424842734886779	0.02061348335749331	TRUE
global	Seurat	Dissection Dorsolateral prefrontal cortex DFC	500	0.9428732857050366	3	0.13221802322962	0.03134765625	FALSE
global	scVI kNN	Dissection Primary visual cortexV1	100	0.9390725025438819	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Dissection Primary somatosensory cortex S1	100	0.9374636085615068	3	0.07071858511198385	0.02061348335749331	FALSE
global	Seurat	Human Multiple Cortical Areas SMART-seq	500	0.9366012295837176	3	0.13221802322962	0.03134765625	FALSE
global	Seurat	whole cortex	500	0.9316924187767519	3	0.13221802322962	0.03134765625	FALSE
global	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	100	0.9306681071761896	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Human Multiple Cortical Areas SMART-seq	500	0.9265210596939113	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI kNN	Dissection Anterior cingulate cortex ACC	100	0.9214071623664981	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Whole Taxonomy - DLPFC Seattle Alzheimers Disease Atlas SEA-AD	100	0.9208447777160401	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	whole cortex	100	0.9124152129217727	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	100	0.9101051276023507	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI kNN	Human Multiple Cortical Areas SMART-seq	100	0.9041834061993133	3	0.07071858511198385	0.02061348335749331	FALSE
global	scVI RF	Dissection Dorsolateral prefrontal cortex DFC	500	0.894822647481183	3	0.06424842734886779	0.02061348335749331	TRUE
global	scVI kNN	Dissection Dorsolateral prefrontal cortex DFC	500	0.883708654029508	3	0.06424842734886779	0.02061348335749331	TRUE
