method	reference	cutoff	subsample_ref	score_inner	held_out_study
scvi	whole cortex	0.0	50	0.6816521242619048	GSE181021.2
scvi	whole cortex	0.0	100	0.6953373965039682	GSE181021.2
scvi	whole cortex	0.0	500	0.6820496587301587	GSE181021.2
scvi	whole cortex	0.05	50	0.6816521242619048	GSE181021.2
scvi	whole cortex	0.05	100	0.6953373965039682	GSE181021.2
scvi	whole cortex	0.05	500	0.6820496587301587	GSE181021.2
scvi	whole cortex	0.1	50	0.6816521242619048	GSE181021.2
scvi	whole cortex	0.1	100	0.6953373965039682	GSE181021.2
scvi	whole cortex	0.1	500	0.6819883848968255	GSE181021.2
scvi	whole cortex	0.15	50	0.6807524898333334	GSE181021.2
scvi	whole cortex	0.15	100	0.6943481007738095	GSE181021.2
scvi	whole cortex	0.15	500	0.6815773128690475	GSE181021.2
scvi	whole cortex	0.2	50	0.6697562477579365	GSE181021.2
scvi	whole cortex	0.2	100	0.6842609440873016	GSE181021.2
scvi	whole cortex	0.2	500	0.6748357124722223	GSE181021.2
scvi	whole cortex	0.25	50	0.6492010650357143	GSE181021.2
scvi	whole cortex	0.25	100	0.6531388010039683	GSE181021.2
scvi	whole cortex	0.25	500	0.6600757531944444	GSE181021.2
scvi	whole cortex	0.5	50	0.4343258033472222	GSE181021.2
scvi	whole cortex	0.5	100	0.4568230838373016	GSE181021.2
scvi	whole cortex	0.5	500	0.5162002824325397	GSE181021.2
scvi	whole cortex	0.75	50	0.2461129012218254	GSE181021.2
scvi	whole cortex	0.75	100	0.29182925777777774	GSE181021.2
scvi	whole cortex	0.75	500	0.3439185894892857	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	50	0.6989833567301588	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.7007311415714286	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	500	0.697289960420635	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	50	0.6989833567301588	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	100	0.7007311415714286	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	500	0.697289960420635	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	50	0.6989833567301588	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	100	0.7007311415714286	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	500	0.697289960420635	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	50	0.6989833567301588	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	100	0.7007311415714286	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	500	0.697289960420635	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	50	0.6989833567301588	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	100	0.7007311415714286	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	500	0.697289960420635	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	50	0.6986436222301586	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	100	0.7006857355	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	500	0.697289960420635	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	50	0.6894108180039682	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	100	0.6841999043214285	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	500	0.6860578458650793	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	50	0.6472071170396826	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	100	0.6261938559087301	GSE181021.2
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	500	0.6280190136111111	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	50	0.6811162771666667	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.6818346473968254	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	500	0.6831302164325397	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	50	0.6811162771666667	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	100	0.6818346473968254	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	500	0.6831302164325397	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	50	0.6811162771666667	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	100	0.6818346473968254	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	500	0.6831302164325397	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	50	0.6811162771666667	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	100	0.6818346473968254	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	500	0.6831302164325397	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	50	0.6811162771666667	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	100	0.6818346473968254	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	500	0.6831302164325397	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	50	0.681144639515873	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	100	0.6818934681666667	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	500	0.6831503450992064	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	50	0.6756244703293651	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	100	0.6750986134404761	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	500	0.6765301866428571	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	50	0.6465080340357142	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	100	0.6445271812142856	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	500	0.6440356446071428	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	50	0.6566211718253968	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.6311541938492063	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	500	0.5769247769642857	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	50	0.6566211718253968	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	100	0.6311541938492063	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	500	0.5769247769642857	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	50	0.6566211718253968	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	100	0.6311541938492063	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	500	0.5769247769642857	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.15	50	0.6566211718253968	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.15	100	0.6311541938492063	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.15	500	0.5769247769642857	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.2	50	0.6566211718253968	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.2	100	0.6311541938492063	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.2	500	0.5769247769642857	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.25	50	0.6566552133253968	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.25	100	0.6311882353492063	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.25	500	0.5769247769642857	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.5	50	0.6443341601706349	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.5	100	0.621009495515873	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.5	500	0.5655830298452381	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.75	50	0.5877112581111111	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.75	100	0.5604552487261905	GSE181021.2
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.75	500	0.5169030762738095	GSE181021.2
seurat	whole cortex	0.0	50	0.6402813076507937	GSE181021.2
seurat	whole cortex	0.0	100	0.7133383539484127	GSE181021.2
seurat	whole cortex	0.0	500	0.7229138213174603	GSE181021.2
seurat	whole cortex	0.05	50	0.6402813076507937	GSE181021.2
seurat	whole cortex	0.05	100	0.7133383539484127	GSE181021.2
seurat	whole cortex	0.05	500	0.7229138213174603	GSE181021.2
seurat	whole cortex	0.1	50	0.6402813076507937	GSE181021.2
seurat	whole cortex	0.1	100	0.7133383539484127	GSE181021.2
seurat	whole cortex	0.1	500	0.7229138213174603	GSE181021.2
seurat	whole cortex	0.15	50	0.6402813076507937	GSE181021.2
seurat	whole cortex	0.15	100	0.7133383539484127	GSE181021.2
seurat	whole cortex	0.15	500	0.7229138213174603	GSE181021.2
seurat	whole cortex	0.2	50	0.6405804473968254	GSE181021.2
seurat	whole cortex	0.2	100	0.7133383539484127	GSE181021.2
seurat	whole cortex	0.2	500	0.722912193079365	GSE181021.2
seurat	whole cortex	0.25	50	0.6397745156825397	GSE181021.2
seurat	whole cortex	0.25	100	0.7133383539484127	GSE181021.2
seurat	whole cortex	0.25	500	0.7232108035079365	GSE181021.2
seurat	whole cortex	0.5	50	0.6015745559087301	GSE181021.2
seurat	whole cortex	0.5	100	0.7004993441150793	GSE181021.2
seurat	whole cortex	0.5	500	0.7118994193333333	GSE181021.2
seurat	whole cortex	0.75	50	0.48190863866666667	GSE181021.2
seurat	whole cortex	0.75	100	0.6113332518214286	GSE181021.2
seurat	whole cortex	0.75	500	0.617396118595238	GSE181021.2
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	50	0.6402109995873017	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.6764502362063493	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	500	0.6840678007579365	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	50	0.6402109995873017	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	100	0.6764502362063493	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	500	0.6840678007579365	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	50	0.6402424935555556	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	100	0.6764502362063493	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	500	0.6840678007579365	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	50	0.6400262372261905	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	100	0.6774927661111111	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	500	0.6839058881547619	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	50	0.6440231984920635	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	100	0.6756235191031746	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	500	0.6876179693611112	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	50	0.6375082201269842	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	100	0.6622581251706349	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	500	0.6826729682777778	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	50	0.47475841852380957	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	100	0.5141385001825397	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	500	0.5930021122063492	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	50	0.25164460965595237	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	100	0.3036110837099206	GSE185454
scvi	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	500	0.397762455968254	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	50	0.6480897876587302	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.6490781999642857	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	500	0.6497188065595237	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	50	0.6480897876587302	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	100	0.6490781999642857	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	500	0.6497188065595237	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	50	0.6480897876587302	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	100	0.6490781999642857	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	500	0.6497188065595237	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	50	0.6476420060793651	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	100	0.649036758952381	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	500	0.6484045425952382	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	50	0.634860574202381	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	100	0.6394012202341269	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	500	0.6461503879166667	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	50	0.6137099536309524	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	100	0.619127360829365	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	500	0.6341663662420635	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	50	0.42556143908730154	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	100	0.4820039951190476	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	500	0.5114384149960317	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	50	0.23846095730039685	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	100	0.2976340398952381	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	500	0.35533202354166665	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	50	0.5924951829920635	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.6034097728174603	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	500	0.6216297752301587	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	50	0.5924951829920635	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	100	0.6034097728174603	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	500	0.6216297752301587	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	50	0.5924058971587302	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	100	0.6034097728174603	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	500	0.6216297752301587	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.15	50	0.5871500491428572	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.15	100	0.5999471499484127	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.15	500	0.62122291575	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.2	50	0.5589912230793651	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.2	100	0.5856314008611111	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.2	500	0.6129751751309523	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.25	50	0.5020067754801587	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.25	100	0.5544936183888889	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.25	500	0.5926498174087301	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.5	50	0.26313261940555555	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.5	100	0.33709430037579363	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.5	500	0.3867972568785714	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.75	50	0.07525365031468255	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.75	100	0.07012581405416667	GSE185454
scvi	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.75	500	0.16681061346686507	GSE185454
scvi	whole cortex	0.0	50	0.6763552342619047	GSE185454
scvi	whole cortex	0.0	100	0.6998481423373016	GSE185454
scvi	whole cortex	0.0	500	0.6787174253968254	GSE185454
scvi	whole cortex	0.05	50	0.6763552342619047	GSE185454
scvi	whole cortex	0.05	100	0.6998481423373016	GSE185454
scvi	whole cortex	0.05	500	0.6787174253968254	GSE185454
scvi	whole cortex	0.1	50	0.6763552342619047	GSE185454
scvi	whole cortex	0.1	100	0.6998481423373016	GSE185454
scvi	whole cortex	0.1	500	0.6786561515634921	GSE185454
scvi	whole cortex	0.15	50	0.6758583081666667	GSE185454
scvi	whole cortex	0.15	100	0.6990699907738095	GSE185454
scvi	whole cortex	0.15	500	0.6782450795357143	GSE185454
scvi	whole cortex	0.2	50	0.6632053910912699	GSE185454
scvi	whole cortex	0.2	100	0.6873405299206349	GSE185454
scvi	whole cortex	0.2	500	0.6714411570555555	GSE185454
scvi	whole cortex	0.25	50	0.6413320958690476	GSE185454
scvi	whole cortex	0.25	100	0.6590799122539682	GSE185454
scvi	whole cortex	0.25	500	0.6569863265277778	GSE185454
scvi	whole cortex	0.5	50	0.43266513293055553	GSE185454
scvi	whole cortex	0.5	100	0.4515016155039682	GSE185454
scvi	whole cortex	0.5	500	0.511265439515873	GSE185454
scvi	whole cortex	0.75	50	0.23985298955515874	GSE185454
scvi	whole cortex	0.75	100	0.27504096944444445	GSE185454
scvi	whole cortex	0.75	500	0.33290299615595237	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	50	0.761889123813492	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	100	0.7552110678214285	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.0	500	0.7522619737539683	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	50	0.761889123813492	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	100	0.7552110678214285	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.05	500	0.7522619737539683	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	50	0.761889123813492	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	100	0.7552110678214285	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.1	500	0.7522619737539683	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	50	0.761889123813492	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	100	0.7552110678214285	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.15	500	0.7522619737539683	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	50	0.761889123813492	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	100	0.7552110678214285	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.2	500	0.7522619737539683	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	50	0.761549389313492	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	100	0.75516566175	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.25	500	0.7522619737539683	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	50	0.7523903767539682	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	100	0.7325990026547619	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.5	500	0.7410723246150793	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	50	0.7092776199563492	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	100	0.6653719350753967	GSE185454
seurat	An integrated transcriptomic and epigenomic atlas of mouse primary motor cortex cell types	0.75	500	0.6773333611111112	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	50	0.6684966588333333	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	100	0.6633372119801587	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.0	500	0.659678334765873	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	50	0.6684966588333333	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	100	0.6633372119801587	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.05	500	0.659678334765873	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	50	0.6684966588333333	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	100	0.6633372119801587	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.1	500	0.659678334765873	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	50	0.6684966588333333	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	100	0.6633372119801587	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.15	500	0.659678334765873	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	50	0.6684966588333333	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	100	0.6633372119801587	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.2	500	0.659678334765873	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	50	0.6685250211825396	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	100	0.66339603275	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.25	500	0.6596984634325397	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	50	0.6636469103293651	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	100	0.6603345284404761	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.5	500	0.6580429249761904	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	50	0.6358857561190476	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	100	0.6295991899642857	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions 10x	0.75	500	0.6265395704404761	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	50	0.6478040959920635	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	100	0.6312458838492064	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.0	500	0.5690227840476191	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	50	0.6478040959920635	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	100	0.6312458838492064	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.05	500	0.5690227840476191	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	50	0.6478040959920635	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	100	0.6312458838492064	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.1	500	0.5690227840476191	GSE185454
seurat	Single-cell RNA-seq for all cortical  hippocampal regions SMART-Seq v4	0.15	50	0.6478040959920635	GSE185454
